Date,ABCB,ALLY,AMTB,ASB,AUB,AX,AXP,BAC,BANC,BANF,BHB,BKU,BNY,BOH,BOKF,BRBS,C,CASH,CFFI,CFFN,CFG,CFR,CIVB,COF,CUBI,EWBC,FBK,FFIN,FHN,FITB,FNB,FULT,GBCI,HBAN,HOMB,HTH,KEY,MTB,NTB,ONB,PB,PNC,PNFP,RF,SCHW,SFBS,SSB,STT,SYF,TBBK,TCBI,TRMK,UBSI,USB,VLY,WAL,WBS,WFC,WSBC,WTFC,ZION
2021-10-28,50.50417709350586,40.84392547607422,24.777324676513672,19.107921600341797,29.62862205505371,52.11000061035156,164.72210693359375,42.49055099487305,18.273555755615234,59.455074310302734,24.29097557067871,35.1673469543457,52.104244232177734,69.1387939453125,90.57503509521484,13.91162395477295,60.061187744140625,54.16232681274414,44.715702056884766,8.580755233764648,39.58823776245117,114.1318588256836,20.900737762451172,140.14044189453125,51.2599983215332,70.83468627929688,42.39533233642578,45.596553802490234,14.61544418334961,36.73305892944336,9.99584674835205,13.357391357421875,47.373043060302734,12.88952922821045,20.465534210205078,31.55278968811035,18.597057342529297,127.35105895996094,28.166748046875,15.029762268066406,64.04524993896484,178.43283081054688,92.24089813232422,19.498464584350586,76.91093444824219,74.25736236572266,68.56297302246094,84.91030883789062,42.11945343017578,31.860000610351562,61.12687301635742,27.602407455444336,30.07139015197754,49.36360549926758,11.002886772155762,104.73005676269531,48.408363342285156,45.73160934448242,28.127906799316406,83.27167510986328,53.24978256225586
2021-10-29,49.318058013916016,40.89531707763672,24.656587600708008,18.485647201538086,30.030473709106445,53.0,163.9391632080078,42.49055099487305,18.130861282348633,59.76765441894531,24.64783477783203,34.54559326171875,52.19239807128906,68.61103057861328,90.21833801269531,14.064920425415039,59.028465270996094,54.50644302368164,44.42916488647461,8.85826301574707,39.1584587097168,112.38749694824219,20.762664794921875,138.7895965576172,53.290000915527344,70.5683364868164,42.162803649902344,45.90427017211914,14.42839527130127,36.348941802978516,9.860424041748047,13.21782398223877,47.70087814331055,12.743795394897461,20.709585189819336,32.10539245605469,18.415040969848633,126.53395080566406,28.50017547607422,14.761833190917969,64.2329330444336,176.74102783203125,91.33297729492188,19.449186325073242,76.94847106933594,74.06367492675781,69.36239624023438,84.6783218383789,41.93888473510742,30.549999237060547,60.478179931640625,27.637161254882812,30.50016975402832,48.909912109375,10.75946044921875,104.69397735595703,48.141666412353516,45.553524017333984,28.071388244628906,81.73847961425781,53.35143280029297
2021-11-01,50.71126937866211,42.171695709228516,25.3902530670166,19.00006103515625,31.529071807861328,53.91999816894531,164.3447723388672,42.55279541015625,18.772974014282227,61.92814254760742,25.29515266418457,35.88278579711914,52.91533660888672,70.34050750732422,94.23121643066406,14.417500495910645,59.412532806396484,56.679229736328125,45.1324577331543,9.033529281616211,39.65435028076172,117.43844604492188,21.65151023864746,140.60911560058594,55.060001373291016,73.1343002319336,43.2231559753418,47.216590881347656,14.734477996826172,37.13386154174805,10.317473411560059,13.677573204040527,49.133026123046875,12.913820266723633,21.711942672729492,33.24683380126953,18.684104919433594,131.34178161621094,29.41313362121582,15.254473686218262,66.81722259521484,176.41439819335938,94.43507385253906,19.8352108001709,76.79837036132812,74.59857177734375,73.5015640258789,85.34852600097656,42.769535064697266,31.040000915527344,63.172752380371094,28.697118759155273,31.712249755859375,49.24208450317383,11.449170112609863,108.20213317871094,50.0687255859375,46.043251037597656,28.507349014282227,84.76789855957031,54.3678092956543
2021-11-02,49.86404800415039,42.060325622558594,24.842327117919922,18.72626304626465,31.060232162475586,55.380001068115234,163.3636932373047,42.57948303222656,18.541105270385742,60.76974868774414,25.062782287597656,35.32065200805664,52.835994720458984,68.88709259033203,94.38282775878906,14.333189010620117,58.550498962402344,56.797218322753906,45.45372009277344,8.902078628540039,39.02622604370117,118.32360076904297,21.099220275878906,139.59829711914062,56.04999923706055,72.7791519165039,42.47904968261719,47.243751525878906,14.48791217803955,36.74140548706055,10.232834815979004,13.505168914794922,48.71027374267578,12.800470352172852,21.52890968322754,33.14719009399414,18.62079429626465,132.29647827148438,29.59572410583496,15.116189956665039,65.71697235107422,175.962158203125,94.17972564697266,19.67915916442871,76.7045669555664,75.1980209350586,71.5119400024414,85.44303894042969,42.778564453125,30.540000915527344,61.80550765991211,28.384342193603516,30.9783992767334,49.30690383911133,11.319341659545898,107.30030822753906,49.47511672973633,45.67818069458008,28.402402877807617,84.67552947998047,54.14759063720703
2021-11-03,51.106651306152344,42.8826904296875,25.35310173034668,19.124515533447266,31.27790641784668,57.83000183105469,162.83538818359375,43.01522445678711,18.915666580200195,61.76267623901367,25.41133689880371,36.48751449584961,52.977046966552734,70.71401977539062,96.64785766601562,14.425166130065918,58.89189529418945,59.00932312011719,44.61150360107422,9.084647178649902,40.059322357177734,120.58004760742188,21.530696868896484,141.427001953125,58.27000045776367,74.19087982177734,43.883544921875,48.03114318847656,14.853509902954102,37.32592010498047,10.571393966674805,13.866399765014648,49.9267578125,13.124327659606934,22.348224639892578,34.234283447265625,18.95316505432129,137.03546142578125,30.627765655517578,15.57425594329834,66.56987762451172,178.1396942138672,95.48489379882812,20.295156478881836,78.16793060302734,77.83558654785156,72.76434326171875,85.58050537109375,43.518924713134766,32.0,63.891300201416016,29.40086555480957,31.638038635253906,50.09276580810547,11.505969047546387,110.72726440429688,50.92900085449219,46.30146408081055,29.0805721282959,86.32878112792969,55.714508056640625
2021-11-04,50.48535919189453,42.11172866821289,25.241661071777344,18.800931930541992,30.290006637573242,58.40999984741211,162.7599334716797,42.090370178222656,18.888916015625,61.312191009521484,25.34494400024414,35.567649841308594,52.06897735595703,69.47984313964844,95.99688720703125,14.317858695983887,57.18488311767578,59.07814407348633,44.924076080322266,8.978029251098633,39.53037643432617,115.5030746459961,21.366735458374023,141.02267456054688,57.900001525878906,73.84458923339844,43.4091796875,47.65102005004883,14.572935104370117,36.72469711303711,10.292081832885742,13.554427146911621,49.61616516113281,12.75189208984375,22.330793380737305,33.93532943725586,18.62079429626465,132.5974578857422,30.476926803588867,15.392755508422852,65.154052734375,173.96047973632812,93.41944122314453,19.933773040771484,76.40438842773438,77.35603332519531,72.142578125,82.94263458251953,43.32932662963867,31.770000457763672,61.935245513916016,28.949079513549805,31.027873992919922,48.83699417114258,11.384254455566406,106.83132934570312,49.75041580200195,45.24671936035156,28.46698760986328,84.86949920654297,54.4525032043457
2021-11-05,51.8597412109375,42.36014938354492,26.97829818725586,19.091325759887695,30.809083938598633,60.189998626708984,166.684326171875,41.77022171020508,19.165380477905273,62.60848617553711,26.199735641479492,36.708953857421875,51.85737991333008,70.93324279785156,97.47718811035156,13.903961181640625,57.17634201049805,61.0051383972168,45.9399528503418,9.13979434967041,39.497314453125,117.24748229980469,21.789579391479492,142.31837463378906,59.2400016784668,73.92452239990234,44.22962188720703,48.51986312866211,14.725974082946777,36.80820083618164,10.53753662109375,13.858190536499023,51.30714416503906,12.832854270935059,22.94092559814453,34.48793411254883,18.739501953125,133.3887176513672,31.183475494384766,15.798968315124512,66.40782165527344,173.44960021972656,94.11109161376953,19.96662139892578,76.12297058105469,79.13592529296875,73.34168243408203,82.20368194580078,44.412776947021484,32.689998626708984,62.743614196777344,29.38349151611328,31.596811294555664,49.169166564941406,11.684483528137207,105.87539672851562,50.49885559082031,45.08583068847656,28.999835968017578,86.04246520996094,54.8929328918457
2021-11-08,52.000938415527344,42.248779296875,27.841978073120117,18.966869354248047,31.18581199645996,60.189998626708984,169.8540802001953,42.0992546081543,19.316991806030273,62.507354736328125,26.332515716552734,36.58971405029297,51.99844741821289,70.83580780029297,97.51286315917969,14.21821403503418,58.422454833984375,62.420894622802734,45.306114196777344,9.286856651306152,39.596492767333984,117.65538787841797,21.910390853881836,142.9156951904297,58.9900016784668,73.93339538574219,44.248268127441406,48.601322174072266,14.691967010498047,36.95851516723633,10.503680229187012,13.907450675964355,51.100074768066406,12.897628784179688,22.958358764648438,34.47887420654297,18.75533103942871,134.67886352539062,30.985010147094727,15.75575065612793,66.09224700927734,174.3457794189453,93.58049011230469,20.122678756713867,76.62014770507812,78.95146942138672,73.82134246826172,83.02855682373047,44.475975036621094,32.400001525878906,62.78353500366211,29.331357955932617,31.58857536315918,49.169166564941406,11.676368713378906,106.10987854003906,50.54216384887695,45.47018051147461,28.919099807739258,85.12811279296875,55.358768463134766
2021-11-09,51.680885314941406,42.04320526123047,27.461219787597656,19.3983154296875,30.90116310119629,60.40999984741211,169.67483520507812,41.690189361572266,19.156465530395508,62.28670120239258,25.83458137512207,36.802642822265625,51.64579391479492,70.68153381347656,97.70012664794922,14.064920425415039,58.02985763549805,62.90263366699219,45.75761795043945,9.228031158447266,39.53037643432617,117.71611022949219,21.867244720458984,142.82379150390625,59.95000076293945,74.05770111083984,44.04315948486328,48.5379638671875,14.683462142944336,36.816558837890625,10.49521541595459,13.849981307983398,50.616947174072266,12.84904956817627,22.810184478759766,34.38827896118164,18.763242721557617,132.9759063720703,31.330270767211914,15.63475513458252,65.78519439697266,173.39935302734375,93.45733642578125,19.99126625061035,75.7759017944336,77.5128173828125,73.76805877685547,82.51301574707031,44.5211296081543,32.38999938964844,63.54200744628906,29.305295944213867,31.596811294555664,48.66686248779297,11.741281509399414,108.23821258544922,50.6634407043457,44.594215393066406,28.789926528930664,85.3134536743164,55.503597259521484
2021-11-10,51.67146682739258,42.36870574951172,27.145462036132812,19.846345901489258,31.154247283935547,60.77000045776367,171.1182098388672,42.001441955566406,19.26348304748535,62.562522888183594,26.249526977539062,36.76857376098633,52.157142639160156,71.10375213623047,97.54853057861328,14.01893138885498,58.217628479003906,63.649837493896484,45.85312271118164,9.353031158447266,39.687408447265625,116.78752899169922,21.979429244995117,143.61410522460938,59.27000045776367,73.98665618896484,44.28556823730469,48.73707962036133,14.708970069885254,36.76645278930664,10.579855918884277,13.907450675964355,51.0396842956543,12.865240097045898,22.749168395996094,34.54228973388672,18.913597106933594,134.50682067871094,32.020782470703125,15.738471031188965,65.86196899414062,172.0341796875,93.79840850830078,19.851638793945312,75.91692352294922,78.04769897460938,74.38456726074219,83.81908416748047,44.68364715576172,31.90999984741211,63.192710876464844,29.357423782348633,31.73698616027832,49.00713348388672,11.741281509399414,107.84140014648438,50.49885177612305,45.01432800292969,28.862590789794922,86.18456268310547,55.43544387817383
2021-11-11,51.60557556152344,43.251041412353516,27.869836807250977,19.82145881652832,31.27235221862793,59.5,171.03330993652344,42.232662200927734,19.415098190307617,62.4981575012207,27.087718963623047,36.81114959716797,52.888893127441406,71.1687240600586,97.06700134277344,14.149231910705566,58.78094482421875,62.47987747192383,45.85312271118164,9.3677396774292,40.59653091430664,116.83961486816406,21.979429244995117,144.41357421875,59.33000183105469,74.23528289794922,44.43473434448242,49.216758728027344,14.734477996826172,36.991912841796875,10.681421279907227,13.940289497375488,51.38478088378906,13.18100357055664,22.97579002380371,34.098388671875,19.15100860595703,136.9408416748047,32.31787109375,15.747114181518555,66.1434326171875,172.19332885742188,95.45646667480469,19.810575485229492,76.52799987792969,78.69324493408203,74.5543441772461,84.61814880371094,44.88227462768555,32.060001373291016,63.322452545166016,29.66151237487793,32.009090423583984,49.24208450317383,11.78996753692627,106.23612976074219,50.689414978027344,45.21991729736328,28.967544555664062,86.42550659179688,56.134033203125
2021-11-12,50.62656021118164,43.328128814697266,27.786258697509766,19.63892936706543,30.808382034301758,59.22999954223633,171.58990478515625,41.71685791015625,19.058366775512695,62.1763916015625,26.72256851196289,36.700435638427734,52.96823501586914,71.0063247680664,96.32322692871094,14.103243827819824,59.028465270996094,62.981292724609375,45.49713134765625,9.301560401916504,40.79487991333008,115.25140380859375,21.789579391479492,144.64422607421875,59.189998626708984,73.74693298339844,43.35323715209961,49.25297164916992,14.598440170288086,36.91675567626953,10.664493560791016,13.825353622436523,51.169097900390625,13.156713485717773,22.644573211669922,33.698516845703125,19.063961029052734,137.4998779296875,31.972612380981445,15.764397621154785,65.39285278320312,170.52667236328125,95.88282012939453,19.67094612121582,77.19552612304688,78.30592346191406,74.66156768798828,85.12510681152344,45.306636810302734,31.579999923706055,63.04301071166992,29.418241500854492,31.70400047302246,49.01523208618164,11.684483528137207,106.53372955322266,50.472877502441406,45.55063247680664,28.77377700805664,85.6007308959961,55.78474807739258
2021-11-15,50.795997619628906,42.771331787109375,27.95342254638672,19.614036560058594,30.605905532836914,59.84000015258789,172.7596893310547,41.84136962890625,19.308073043823242,62.08443832397461,26.423809051513672,36.708953857421875,52.818359375,71.78581237792969,96.55622100830078,14.241209983825684,58.669979095458984,64.37738037109375,46.018096923828125,9.25744342803955,41.282501220703125,115.5638427734375,21.824098587036133,144.23834228515625,58.47999954223633,74.56379699707031,43.744808197021484,49.24391555786133,14.649455070495605,37.25912094116211,10.74913215637207,13.849981307983398,51.63497543334961,13.326736450195312,22.888629913330078,33.53492736816406,18.929428100585938,137.79232788085938,31.83611297607422,15.911324501037598,65.36727905273438,171.54006958007812,98.24199676513672,19.909130096435547,77.01688385009766,78.11222839355469,75.1708755493164,85.85546112060547,45.261497497558594,31.559999465942383,63.11287307739258,29.409547805786133,31.852420806884766,48.982826232910156,11.798080444335938,106.50668334960938,50.845340728759766,45.65789031982422,28.838361740112305,85.962158203125,56.52592468261719
2021-11-16,50.73950958251953,41.73480987548828,28.194875717163086,19.51447105407715,30.52998161315918,59.810001373291016,170.6748046875,41.868045806884766,19.45076560974121,61.771873474121094,26.16458511352539,36.60675048828125,52.1483154296875,71.21743774414062,96.34114074707031,14.17989444732666,57.81647491455078,63.67933654785156,43.96898651123047,9.161853790283203,41.505653381347656,116.21473693847656,21.58247184753418,141.89524841308594,57.83000183105469,74.10208892822266,43.893978118896484,49.0991096496582,14.700469017028809,37.43448257446289,10.65602970123291,13.792510032653809,51.6263542175293,13.351024627685547,22.844812393188477,34.08930587768555,18.929428100585938,137.9729461669922,31.450702667236328,15.937255859375,64.82994842529297,172.1347198486328,99.21788024902344,19.91734504699707,76.9134750366211,77.72490692138672,74.21480560302734,84.7298583984375,44.801025390625,31.559999465942383,62.51408004760742,29.105464935302734,31.81119728088379,49.03144073486328,11.854880332946777,106.2000503540039,51.13117980957031,45.02326965332031,28.636537551879883,86.31430053710938,56.602603912353516
2021-11-17,49.41219711303711,41.118038177490234,27.95342254638672,19.331939697265625,29.94789695739746,59.31999969482422,169.43902587890625,41.36113357543945,19.36158561706543,61.58798599243164,25.746488571166992,36.2490348815918,51.178524017333984,70.07256317138672,96.21568298339844,14.149231910705566,57.056854248046875,62.420894622802734,44.35102081298828,9.014795303344727,41.36515426635742,116.2060546875,21.547954559326172,140.17018127441406,56.810001373291016,73.56937408447266,43.64225769042969,48.70088195800781,14.589936256408691,36.90841293334961,10.579855918884277,13.63652515411377,51.27262496948242,13.205291748046875,22.722135543823242,33.68941879272461,18.763242721557617,138.6179656982422,31.233917236328125,15.85947036743164,64.46318817138672,169.5635528564453,97.42717742919922,19.736652374267578,76.54680633544922,77.25457000732422,73.88421630859375,82.65049743652344,43.87105178833008,30.06999969482422,61.47616958618164,28.827444076538086,31.55558967590332,48.05923080444336,11.814311027526855,105.57779693603516,50.637454986572266,44.54951095581055,28.410480499267578,86.04553985595703,56.47480773925781
2021-11-18,49.40277099609375,41.55491638183594,29.38359260559082,19.315343856811523,29.64419174194336,60.09000015258789,166.23153686523438,41.19216537475586,19.156465530395508,61.404117584228516,25.913726806640625,36.24052047729492,50.93167495727539,70.15376281738281,96.20673370361328,14.049589157104492,57.278778076171875,61.98829650878906,43.02257537841797,8.917458534240723,41.43953323364258,116.38829040527344,21.979429244995117,141.1295928955078,57.220001220703125,73.51608276367188,43.39984893798828,48.54702377319336,14.479406356811523,36.858306884765625,10.520606994628906,13.735042572021484,51.26400375366211,13.091939926147461,22.581926345825195,33.3077278137207,18.731586456298828,137.11285400390625,31.595232009887695,15.807611465454102,64.39495086669922,168.26536560058594,97.67352294921875,19.6298770904541,76.82886505126953,76.95024108886719,73.21406555175781,81.83421325683594,43.654354095458984,30.520000457763672,60.20872497558594,28.749248504638672,31.580318450927734,47.516422271728516,11.708826065063477,103.88629913330078,50.377593994140625,44.60316467285156,28.337804794311523,85.86019897460938,56.4151725769043
2021-11-19,48.5555534362793,41.058082580566406,29.095701217651367,19.290451049804688,29.407987594604492,59.529998779296875,163.7127227783203,40.3740234375,19.0494441986084,60.97202682495117,25.53743553161621,35.72096633911133,50.314537048339844,69.04949951171875,94.97904968261719,13.965275764465332,56.621559143066406,61.78183364868164,42.727359771728516,8.947407722473145,41.00149917602539,114.46166229248047,21.47891616821289,139.58901977539062,56.83000183105469,72.08660888671875,42.98963165283203,48.203102111816406,14.266849517822266,36.365638732910156,10.410576820373535,13.669363975524902,50.60831069946289,12.97049617767334,22.012340545654297,33.09870910644531,18.494176864624023,135.34976196289062,31.073331832885742,15.807611465454102,63.6358757019043,166.9672393798828,96.28077697753906,19.4573974609375,75.37162780761719,75.85279083251953,72.50820922851562,81.41319274902344,43.230003356933594,30.540000915527344,58.02312469482422,28.445165634155273,31.489620208740234,46.65764617919922,11.627684593200684,103.48829650878906,49.390132904052734,43.637786865234375,28.079463958740234,85.56366729736328,55.7251091003418
