Date,ABCB,ALLY,AMTB,ASB,AUB,AX,AXP,BAC,BANC,BANF,BHB,BHLB,BK,BKU,BOH,BOKF,BRBS,C,CADE,CASH,CFFI,CFFN,CFG,CFR,CIVB,CMA,COF,CUBI,DFS,EWBC,FBK,FFIN,FHN,FITB,FNB,FULT,GBCI,HBAN,HOMB,HTH,KEY,MTB,NTB,ONB,PB,PNC,PNFP,RF,SCHW,SFBS,SSB,STT,SYF,TBBK,TCBI,TRMK,UBSI,USB,VLY,WAL,WBS,WFC,WSBC,WTFC,ZION
2021-10-14,50.34910202026367,46.71162414550781,24.465133666992188,19.025047302246094,33.01702117919922,54.779998779296875,163.9412078857422,41.19498825073242,18.040693283081055,59.693485260009766,24.893342971801758,24.676298141479492,50.5202751159668,37.26594161987305,70.65612030029297,86.0909194946289,16.943225860595703,61.3535270690918,25.82228660583496,59.41365432739258,46.59152603149414,9.185199737548828,40.55078125,111.04916381835938,22.3218994140625,69.47103118896484,155.29579162597656,44.400001525878906,117.33621978759766,74.44427490234375,42.65935134887695,44.716827392578125,14.810587882995605,37.79816436767578,10.555622100830078,13.970152854919434,48.392696380615234,13.625018119812012,21.613887786865234,31.546920776367188,19.398523330688477,134.74423217773438,31.49519920349121,15.311966896057129,65.86209106445312,176.69956970214844,98.1093521118164,19.118410110473633,74.43897247314453,71.68429565429688,71.1646728515625,81.41205596923828,45.28937530517578,29.540000915527344,60.86000061035156,29.85035514831543,31.54576873779297,51.17432403564453,11.646769523620605,105.1338882446289,50.86119842529297,41.456058502197266,31.915355682373047,78.40351867675781,55.24645233154297
2021-10-15,49.49055480957031,48.18617248535156,24.82602882385254,19.033729553222656,32.99937057495117,54.22999954223633,168.05148315429688,42.38322830200195,17.53445053100586,59.796756744384766,24.84096908569336,24.6945743560791,51.04717254638672,37.09806823730469,70.98025512695312,86.70454406738281,17.45067596435547,62.64472579956055,25.405366897583008,59.91666030883789,45.9454231262207,9.154298782348633,40.694637298583984,111.48189544677734,22.401592254638672,69.9344482421875,157.5128173828125,45.540000915527344,119.60303497314453,75.0972900390625,42.74467849731445,44.47441864013672,14.792975425720215,37.98109817504883,10.546832084655762,13.823914527893066,48.19608688354492,13.684406280517578,21.641006469726562,31.304824829101562,19.239723205566406,134.84242248535156,31.90024757385254,15.204951286315918,65.39032745361328,173.7589874267578,95.84226989746094,19.38634490966797,77.09784698486328,71.20279693603516,70.95388793945312,82.3175277709961,45.84669876098633,29.81999969482422,60.209999084472656,29.59063148498535,31.35547637939453,51.302085876464844,11.604170799255371,105.73475646972656,50.6744384765625,44.26493453979492,31.573467254638672,79.09102630615234,54.80547332763672
2021-10-18,49.25206756591797,48.15105438232422,25.20591926574707,19.007678985595703,32.443199157714844,53.22999954223633,169.01686096191406,42.30095672607422,17.249109268188477,59.2522087097168,24.535476684570312,24.511852264404297,51.27043914794922,37.17759323120117,71.56885528564453,86.30158233642578,17.732593536376953,62.055458068847656,25.64263916015625,60.656375885009766,46.214637756347656,9.077046394348145,40.94003677368164,111.53598022460938,22.04544448852539,70.60851287841797,158.2425079345703,46.52000045776367,120.32469940185547,76.24006652832031,43.02907180786133,44.40915298461914,14.731341361999512,38.373111724853516,10.661090850830078,13.798108100891113,48.499935150146484,13.735309600830078,21.35173225402832,31.35138702392578,19.256439208984375,134.5836639404297,32.39624786376953,15.249539375305176,65.81758880615234,175.25111389160156,96.97581481933594,19.50734519958496,76.76429748535156,72.51509094238281,70.29401397705078,84.14620208740234,46.60502624511719,29.65999984741211,60.72999954223633,29.501070022583008,31.14788246154785,51.6002082824707,11.48488998413086,107.81468963623047,50.73668670654297,45.22561264038086,31.368337631225586,79.12870025634766,54.884849548339844
2021-10-19,49.57640838623047,47.97550964355469,25.310392379760742,19.25949478149414,32.54030990600586,53.09000015258789,169.4852752685547,42.4837646484375,17.07422637939453,59.2522087097168,24.570388793945312,24.612346649169922,51.484771728515625,37.433799743652344,72.60954284667969,86.88773345947266,17.582237243652344,62.18545150756836,25.396888732910156,59.8772087097168,46.7889518737793,9.084771156311035,41.549312591552734,113.4922866821289,21.813947677612305,70.81073760986328,158.83180236816406,46.220001220703125,121.36092376708984,76.47587585449219,42.79207992553711,44.84736633300781,14.986693382263184,38.268577575683594,10.836869239807129,13.763696670532227,48.16927719116211,13.862568855285645,21.568689346313477,31.695907592773438,19.39016342163086,135.29742431640625,32.082115173339844,15.65084457397461,66.4673843383789,180.4779510498047,95.44841003417969,19.72342300415039,77.70774841308594,75.01690673828125,71.0730209350586,86.16132354736328,47.838443756103516,29.889999389648438,61.4900016784668,29.53689193725586,31.35547637939453,52.25606918334961,11.518972396850586,108.6004638671875,50.73668670654297,46.05821990966797,31.291412353515625,79.68435668945312,55.78445816040039
2021-10-20,50.864234924316406,48.98488235473633,25.376873016357422,19.88469123840332,33.22889709472656,53.560001373291016,171.67420959472656,43.04132080078125,17.571266174316406,60.50090408325195,25.024263381958008,25.06001091003418,52.96725082397461,38.58234786987305,73.31755065917969,91.2563705444336,17.355247497558594,62.2374382019043,26.405305862426758,60.61692428588867,47.560691833496094,9.177474975585938,43.05559158325195,116.56646728515625,22.24132537841797,73.24581146240234,162.0685272216797,47.20000076293945,123.04484558105469,77.80007934570312,43.597862243652344,45.966217041015625,15.206827163696289,39.71464538574219,10.775347709655762,14.684146881103516,49.75108337402344,14.167985916137695,22.355138778686523,32.14284896850586,19.824771881103516,143.1222686767578,32.710365295410156,15.847037315368652,67.86492156982422,185.68728637695312,96.60116577148438,20.32843780517578,77.75540924072266,75.47949981689453,73.16260528564453,88.2119369506836,47.4547119140625,30.899999618530273,63.290000915527344,30.101123809814453,31.865812301635742,53.303749084472656,11.808650970458984,110.03330993652344,52.124061584472656,45.89352798461914,31.761507034301758,86.47461700439453,57.41609573364258
2021-10-21,51.150421142578125,46.492183685302734,25.167932510375977,19.7978572845459,32.91991424560547,53.0,169.63819885253906,42.80367660522461,18.178754806518555,60.547847747802734,24.78860092163086,25.35236167907715,53.35126876831055,37.46030807495117,73.12135314941406,91.55860900878906,17.260669708251953,61.102230072021484,26.286670684814453,60.72541046142578,47.14790725708008,9.138848304748535,41.85396194458008,116.30500030517578,22.09886932373047,73.03517150878906,154.99642944335938,47.70000076293945,115.5042953491211,77.40098571777344,43.62630081176758,45.68650436401367,14.898640632629395,39.27037048339844,10.608356475830078,14.348655700683594,50.09067916870117,13.989824295043945,22.192426681518555,32.01248550415039,19.874923706054688,142.54232788085938,32.69384002685547,15.704352378845215,67.29524993896484,185.62619018554688,94.81439208984375,20.12100601196289,78.37486267089844,74.50709533691406,72.8418197631836,87.12004089355469,44.850830078125,31.760000228881836,59.86000061035156,29.966785430908203,31.88311195373535,52.96303939819336,11.604170799255371,110.22742462158203,51.101322174072266,46.049068450927734,31.633296966552734,85.90013122558594,56.948646545410156
2021-10-22,51.90403366088867,44.499794006347656,25.262907028198242,19.64156723022461,32.57562255859375,53.16999816894531,178.8241424560547,43.48004150390625,18.454891204833984,60.26619338989258,25.609067916870117,25.90965461730957,53.32447052001953,36.53264236450195,73.7525863647461,93.2437973022461,17.175546646118164,61.84748458862305,27.116680145263672,61.119930267333984,47.246620178222656,9.177474975585938,42.54785919189453,118.37849426269531,22.330360412597656,74.4759750366211,157.00770568847656,47.869998931884766,115.81886291503906,76.76614379882812,44.33728790283203,47.58854675292969,15.021915435791016,39.62752914428711,10.687457084655762,14.469087600708008,51.00224304199219,14.151018142700195,22.165307998657227,32.291831970214844,20.09222412109375,142.6494140625,32.88396072387695,15.847037315368652,67.61569213867188,188.54937744140625,94.4109115600586,20.82109260559082,79.62329864501953,74.63927459716797,72.87849426269531,88.23856353759766,44.94219207763672,31.829999923706055,60.540000915527344,30.316059112548828,32.0907096862793,53.44002914428711,11.757528305053711,112.79728698730469,51.70606994628906,46.35099792480469,31.881166458129883,86.72889709472656,58.553836822509766
2021-10-25,52.4286994934082,45.07907485961914,25.604808807373047,19.91942596435547,32.95523452758789,52.90999984741211,174.26463317871094,43.42520523071289,19.07158660888672,60.71684646606445,26.185138702392578,25.7908878326416,53.04762268066406,37.29244613647461,74.8103256225586,94.26038360595703,17.497116088867188,61.37952423095703,26.913589477539062,61.928680419921875,47.30942916870117,9.154298782348633,42.573246002197266,118.69404602050781,22.463912963867188,74.74560546875,157.79344177246094,47.84000015258789,114.59757995605469,76.27635192871094,44.270938873291016,47.28086853027344,14.942666053771973,39.705936431884766,10.643512725830078,14.460481643676758,49.87620162963867,14.117083549499512,22.165307998657227,32.62704086303711,20.11729621887207,141.86424255371094,32.98316955566406,16.114572525024414,67.08159637451172,188.96823120117188,95.63092803955078,20.933452606201172,78.99431610107422,75.4984130859375,72.21862030029297,87.52838897705078,44.668094635009766,32.310001373291016,59.58000183105469,30.3608455657959,32.402099609375,53.25263977050781,11.868289947509766,109.58032989501953,52.27524948120117,46.31439971923828,32.214508056640625,86.74774169921875,58.31570816040039
2021-10-26,51.732322692871094,44.201358795166016,25.272403717041016,19.928110122680664,32.54030990600586,52.83000183105469,172.96461486816406,43.836509704589844,19.200450897216797,60.228641510009766,25.818544387817383,25.324954986572266,52.779701232910156,36.576812744140625,74.91271209716797,92.7950210571289,17.24175262451172,61.22354507446289,26.110071182250977,60.83391189575195,47.273529052734375,9.10022258758545,41.98935317993164,117.50403594970703,22.34817123413086,73.82720184326172,154.21066284179688,47.7400016784668,113.82038879394531,75.22427368164062,43.67369842529297,47.56058120727539,14.775365829467773,39.01774978637695,10.599567413330078,14.228221893310547,49.61703109741211,13.972856521606445,21.92123794555664,32.07767105102539,19.96685791015625,138.6343536376953,32.77649688720703,15.98972225189209,67.64238739013672,188.5406494140625,95.04495239257812,20.812448501586914,79.15631866455078,75.41341400146484,71.10968017578125,87.23544311523438,44.722923278808594,31.34000015258789,60.0,30.02947425842285,32.09935760498047,53.184505462646484,11.834208488464355,109.56183624267578,51.38590621948242,46.32354736328125,31.89826202392578,85.89070892333984,57.58366394042969
2021-10-27,50.158321380615234,41.515586853027344,25.167932510375977,19.17266273498535,30.69523811340332,51.040000915527344,170.17347717285156,42.99561309814453,18.44568634033203,59.477542877197266,25.39085578918457,24.49358367919922,52.199222564697266,35.55195617675781,71.67973327636719,90.75265502929688,17.203922271728516,60.92890930175781,25.6685733795166,58.27943801879883,46.27745056152344,8.9225435256958,40.288455963134766,115.15106964111328,21.422191619873047,71.34999084472656,142.65773010253906,45.810001373291016,106.80724334716797,71.81405639648438,42.337039947509766,45.54664611816406,14.6873140335083,37.66749954223633,10.142539024353027,13.737890243530273,47.82966995239258,13.548666954040527,20.963031768798828,31.45380973815918,19.465389251708984,133.04006958007812,31.238943099975586,15.32088565826416,65.75527954101562,185.78329467773438,91.56745910644531,20.19879150390625,77.3360824584961,74.18611145019531,68.11280822753906,85.43338775634766,42.648948669433594,30.459999084472656,58.189998626708984,27.781518936157227,30.52510643005371,51.34467697143555,11.433772087097168,105.61455535888672,49.10921096801758,45.792884826660156,29.522132873535156,83.37614440917969,55.4581298828125
2021-10-28,51.179039001464844,42.068546295166016,25.338882446289062,19.997575759887695,31.242582321166992,52.11000061035156,166.90440368652344,43.671993255615234,18.85988426208496,60.71684646606445,25.547969818115234,25.06914710998535,53.08333969116211,36.4796257019043,72.63512420654297,93.02397155761719,17.166088104248047,61.422855377197266,25.394845962524414,54.33429718017578,46.214637756347656,9.077046394348145,40.8686408996582,118.55879974365234,21.56464385986328,72.22628021240234,142.65773010253906,51.2599983215332,106.26136016845703,72.65753173828125,43.20919418334961,46.973182678222656,15.136388778686523,38.32085418701172,10.379840850830078,13.99596118927002,49.07188415527344,13.506248474121094,21.225177764892578,32.4315071105957,19.640897750854492,132.1121826171875,29.32938575744629,15.508156776428223,66.84126281738281,185.90542602539062,93.69046020507812,20.518587112426758,78.13661193847656,76.01764678955078,70.74311065673828,87.72368621826172,42.82253646850586,31.860000610351562,61.25,28.453218460083008,31.54576873779297,51.89833450317383,11.553051948547363,107.35248565673828,50.04301071166992,46.991455078125,29.77855110168457,84.9112548828125,55.449310302734375
2021-10-29,49.97706985473633,42.12148666381836,25.21541976928711,19.346330642700195,31.666330337524414,53.0,166.11102294921875,43.671993255615234,18.712615966796875,61.03606033325195,25.92328643798828,24.8042049407959,53.17316818237305,35.83466720581055,72.08067321777344,92.65763092041016,17.355247497558594,60.36671447753906,25.624427795410156,54.67950439453125,45.91849136352539,9.370603561401367,40.42497253417969,116.74675750732422,21.422191619873047,71.69544982910156,141.2825927734375,53.290000915527344,104.84578704833984,72.38432312011719,42.97219467163086,47.290191650390625,14.942666053771973,37.92013168334961,10.239215850830078,13.849721908569336,49.41149139404297,13.353538513183594,21.478288650512695,32.99949645996094,19.448665618896484,131.26455688476562,29.676578521728516,15.231705665588379,67.0370864868164,184.1427764892578,92.76824188232422,20.46672821044922,78.17473602294922,75.81938934326172,71.56790924072266,87.48399353027344,42.63895034790039,30.549999237060547,60.599998474121094,28.489038467407227,31.995563507080078,51.42133331298828,11.297452926635742,107.31549835205078,49.76731491088867,46.8084716796875,29.718719482421875,83.347900390625,55.555145263671875
2021-11-01,51.38890838623047,43.43611526489258,25.965707778930664,19.88469123840332,33.24655532836914,53.91999816894531,166.52206420898438,43.7359733581543,19.375335693359375,63.2424201965332,26.604103088378906,25.937063217163086,53.9096794128418,37.221763610839844,73.89761352539062,96.77900695800781,17.790311813354492,60.75947952270508,26.101238250732422,56.85918426513672,46.6453742980957,9.556005477905273,40.9368896484375,121.99361419677734,22.339265823364258,73.53228759765625,143.13482666015625,55.060001373291016,106.0855712890625,75.01631164550781,44.05289077758789,48.64213943481445,15.259660720825195,38.73899459838867,10.713825225830078,14.33144760131836,50.89500045776367,13.531698226928711,22.517854690551758,34.1727294921875,19.732837677001953,136.2521209716797,30.62722396850586,15.740020751953125,69.73423767089844,183.80250549316406,95.91912841796875,20.872949600219727,78.02224731445312,76.366943359375,75.8387222290039,88.1764144897461,43.483463287353516,31.040000915527344,63.29999923706055,29.5816707611084,33.2670783996582,51.77056121826172,12.021648406982422,110.91148376464844,51.759429931640625,47.31168746948242,30.180269241333008,86.43692779541016,56.61351013183594
2021-11-02,50.530357360839844,43.321414947509766,25.40536880493164,19.59814453125,32.7521858215332,55.380001068115234,165.5279083251953,43.76339340209961,19.13602066040039,62.05942916870117,26.359708786010742,25.2061824798584,53.8288459777832,36.63865661621094,72.37067413330078,96.93470764160156,17.686275482177734,59.877899169921875,25.500804901123047,56.97754669189453,46.97739791870117,9.416954040527344,40.28845977783203,122.91314697265625,21.769432067871094,73.48172760009766,142.10581970214844,56.04999923706055,106.11332702636719,74.65203094482422,43.29450607299805,48.67011260986328,15.004304885864258,38.329559326171875,10.625933647155762,14.150801658630371,50.45709228515625,13.412924766540527,22.32802391052246,34.0703010559082,19.665969848632812,137.2425079345703,30.817350387573242,15.597334861755371,68.58595275878906,183.33128356933594,95.65974426269531,20.708728790283203,77.92694854736328,76.98062133789062,73.78579711914062,88.27405548095703,43.49264144897461,30.540000915527344,61.93000030517578,29.25925636291504,32.49724578857422,51.838706970214844,11.885327339172363,109.98707580566406,51.14578628540039,46.93655776977539,30.069150924682617,86.34274291992188,56.38419723510742
2021-11-03,51.789554595947266,44.16843032836914,25.927717208862305,20.014942169189453,32.98170852661133,57.83000183105469,164.99267578125,44.211265563964844,19.522605895996094,63.07343292236328,26.726301193237305,25.772613525390625,53.97256088256836,37.84904098510742,74.28999328613281,99.2610092163086,17.79977035522461,60.227046966552734,26.78114128112793,59.19667434692383,46.10694885253906,9.61008071899414,41.35496139526367,125.25711059570312,22.214616775512695,75.57975769042969,143.96734619140625,58.27000045776367,107.16807556152344,76.1000747680664,44.72596740722656,49.48128128051758,15.382933616638184,38.9393424987793,10.977495193481445,14.529300689697266,51.71717834472656,13.752277374267578,23.177751541137695,35.18767166137695,20.017004013061523,142.15867614746094,31.89199447631836,16.069982528686523,69.47608947753906,185.60000610351562,96.98541259765625,21.356958389282227,79.41364288330078,79.6806869506836,75.07804870605469,88.41609954833984,44.245365142822266,32.0,64.0199966430664,30.30710792541504,33.189231872558594,52.66492462158203,12.081289291381836,113.49986267089844,52.648773193359375,47.577022552490234,30.787128448486328,88.02854919433594,58.01582336425781
